base	train_task	seed	method	eval_task	score	samples	metric	metrics_path	metrics_sha256	reused	origin
Llama-3.1-8B-Instruct	magicoder	43	hns_f4_s1	metamath	68.6125852918878	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed43__hns_f4_s1/metrics.json	0ef0e11b95788c2d4c48913e7c7cb9b776b6a39ac120d0c0a011eba13bbe3d0d	False	extension
Llama-3.1-8B-Instruct	magicoder	43	functional_hns_a05	metamath	66.94465504169825	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed43__functional_hns_a05/metrics.json	02a36e3af4f9e0a97b2d9cedd4645976e12145049815a761380fdb3b11597000	False	extension
Llama-3.1-8B-Instruct	magicoder	43	functional_hns_a10	metamath	65.57998483699772	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed43__functional_hns_a10/metrics.json	f021d595008a0fa12d7c9d37da84e3df5df0eccdf705c785c645022b55eb1933	False	extension
Llama-3.1-8B-Instruct	magicoder	43	functional_flat	metamath	66.18650492797575	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed43__functional_flat/metrics.json	8cfe100ef09e8ab7177d8f8787114929b2978fb03702bb9ff67d5609bb032b3a	False	extension
Llama-3.1-8B-Instruct	metamath	43	original_lora	metamath	75.05686125852918	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed43__original_lora/metrics.json	7d7b6a53e9800d31df63885238ee0132d16a76554b4dc0246cd26738d5abb40e	False	extension
Llama-3.1-8B-Instruct	metamath	43	hns_f4_s1	metamath	78.39272175890827	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed43__hns_f4_s1/metrics.json	8916c2d77400176e92478bd40d9e2a9598a622a6ec0fd41e2ea18b7ae883f16c	False	extension
Llama-3.1-8B-Instruct	metamath	43	functional_hns_a05	metamath	79.98483699772555	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed43__functional_hns_a05/metrics.json	3ec1de832fa8e697058d6630892a88ebfe7adf6047c0d271ab07e6e38545fbdc	False	extension
Llama-3.1-8B-Instruct	metamath	43	functional_hns_a10	metamath	81.12206216830933	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed43__functional_hns_a10/metrics.json	fa83cb0b1f15502136f229004c2c1801513fe5e8f8554789a4aa323f8c1d0727	False	extension
Llama-3.1-8B-Instruct	metamath	43	functional_flat	metamath	80.43972706595906	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed43__functional_flat/metrics.json	505962e97ac556a66302647bbd44923133e03ba00ccfedea262067502468f4fe	False	extension
Llama-3.1-8B-Instruct	tulu	43	original_lora	metamath	64.89764973464746	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed43__original_lora/metrics.json	5ffbbcd29e396e13fb19279312d0402f93130915cc9561654ee2946b61c1199f	False	extension
Llama-3.1-8B-Instruct	tulu	43	hns_f4_s1	metamath	67.24791508718727	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed43__hns_f4_s1/metrics.json	9ac5252a74ddd073cf6c4db70d1210cfccb367e47c7687a6b7fe0e1dc9842c80	False	extension
Llama-3.1-8B-Instruct	tulu	43	functional_hns_a05	metamath	67.17210007581501	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed43__functional_hns_a05/metrics.json	75951b89156c6c257f7375e3751848718f90950977e79be7c39201ac5cc78029	False	extension
Llama-3.1-8B-Instruct	tulu	43	functional_hns_a10	metamath	68.6125852918878	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed43__functional_hns_a10/metrics.json	4647067c49a92b99e14375be7150a6ad82fa0cdf1119f8846a39aa6cade6eb4f	False	extension
Llama-3.1-8B-Instruct	tulu	43	functional_flat	metamath	68.68840030326004	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed43__functional_flat/metrics.json	b72316a5db10424dc92b78f9c1babfb1666a903984b6c8addc2e2779cc3f4e5a	False	extension
Llama-3.1-8B-Instruct	magicoder	44	original_lora	metamath	65.50416982562547	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed44__original_lora/metrics.json	ba3c3b78640f5740e0192ee70b3dd59d96d4fcc4972ed524118a7dfc315124ee	False	extension
Llama-3.1-8B-Instruct	magicoder	44	hns_f4_s1	metamath	69.74981046247157	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed44__hns_f4_s1/metrics.json	261f8a55d48b2499c835a0cd6f2b56fd41bb1f33832364cc5624be80022e5d58	False	extension
Llama-3.1-8B-Instruct	magicoder	44	functional_hns_a05	metamath	67.85443517816528	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed44__functional_hns_a05/metrics.json	1d1f5062dd3bc52983da2c00e79dd9a494aa86ae689ea199168da50b56e6a3fb	False	extension
Llama-3.1-8B-Instruct	magicoder	44	functional_hns_a10	metamath	66.565579984837	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed44__functional_hns_a10/metrics.json	4082ad86a1161fc57d8e59409609b72c0bb6d0cb391d6097d54e8f2ae4f140a2	False	extension
Llama-3.1-8B-Instruct	magicoder	44	functional_flat	metamath	66.94465504169825	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed44__functional_flat/metrics.json	dbf5b8abfa97d2ee4ff4d0e24fbecd4f70b574318f3567cb321cb8fc299c33c1	False	extension
Llama-3.1-8B-Instruct	metamath	44	original_lora	metamath	74.45034116755117	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed44__original_lora/metrics.json	e9cae954d628f17ee4763de5f2ab938de464e791e15ee40c10e15ad8a2dcf963	False	extension
Llama-3.1-8B-Instruct	metamath	44	hns_f4_s1	metamath	78.99924184988627	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed44__hns_f4_s1/metrics.json	fa7db7901e3236f18d045b04327da8829832aeeca4e46aa38fa8e5c342254abb	False	extension
Llama-3.1-8B-Instruct	metamath	44	functional_hns_a05	metamath	80.59135708870356	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed44__functional_hns_a05/metrics.json	9208b052113b3f92c88abca3bff909797648a1a3399f1cf006b94df39b361333	False	extension
Llama-3.1-8B-Instruct	metamath	44	functional_hns_a10	metamath	81.34950720242608	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed44__functional_hns_a10/metrics.json	097301dd74b6b0844195a929c9c0773c841a24ce575b74ca125eea9b5c8c760a	False	extension
Llama-3.1-8B-Instruct	metamath	44	functional_flat	metamath	81.04624715693708	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed44__functional_flat/metrics.json	73f546d0a4a30bcbfedf55548588b4bb8dd5bcf55c5bc67df35b1ac1536def52	False	extension
Llama-3.1-8B-Instruct	tulu	44	original_lora	metamath	59.36315390447309	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed44__original_lora/metrics.json	ddba6545b9276ee78b1bc592427c2a4e6bc4be39001f13dda9ef352c9f35dc31	False	extension
Llama-3.1-8B-Instruct	tulu	44	hns_f4_s1	metamath	64.0636846095527	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed44__hns_f4_s1/metrics.json	02b8a3df0b214db6147e8706cb3d169b85de6e2ce5e4a7367f95b0637eee9bf0	False	extension
Llama-3.1-8B-Instruct	tulu	44	functional_hns_a05	metamath	62.85064442759667	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed44__functional_hns_a05/metrics.json	4c0df8ba6ee308815685cd1287cdf4f1850e08bb57d2174532109834930cc08a	False	extension
Llama-3.1-8B-Instruct	tulu	44	functional_hns_a10	metamath	62.547384382107666	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed44__functional_hns_a10/metrics.json	c7a53ac0b07adfc0d13e116a98b224ce62d27956b30a760530935e384ac85edd	False	extension
Llama-3.1-8B-Instruct	tulu	44	functional_flat	metamath	62.85064442759667	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed44__functional_flat/metrics.json	44048c9fe13a1a73b8a1d7883b171f51d5e852cdd210e48cae8ef26ad5264a6e	False	extension
Llama-3.1-8B-Instruct	magicoder	42	original_lora	metamath	56.40636846095527	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed42__original_lora/metrics.json	1dd480430fed0fc03ce5f3027d825e17d4182f97a8178a023def5de8a43736cd	False	extension
Llama-3.1-8B-Instruct	magicoder	42	hns_f4_s1	metamath	63.60879454131918	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed42__hns_f4_s1/metrics.json	fb0515daae0d920c9313c0c74b296d7bc768070f24260ae4e226d86d8ae3f84a	False	extension
Llama-3.1-8B-Instruct	magicoder	42	functional_hns_a05	metamath	61.94086429112965	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed42__functional_hns_a05/metrics.json	6c082b6153438d79695bb27a052fcb6015321e3f2f050c546261dbc2833ccb0f	False	extension
Llama-3.1-8B-Instruct	magicoder	42	functional_hns_a10	metamath	64.8218347232752	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed42__functional_hns_a10/metrics.json	696d61cafa2d5873d389a1f18f78c234de26fe7c19bb60ad7b52f25e8ff175b1	False	extension
Llama-3.1-8B-Instruct	magicoder	42	functional_flat	metamath	64.59438968915845	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/magicoder__seed42__functional_flat/metrics.json	e8648f3e06476a4f9e67df16ec24c3d2489b299f920aa7d6aac48c1cef331c2b	False	extension
Llama-3.1-8B-Instruct	metamath	42	original_lora	metamath	77.10386656557998	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed42__original_lora/metrics.json	1ff2b5c951e087fc5283dc4e1f79fa58ab9acf0a9cb3487bb59938618eb082f7	False	extension
Llama-3.1-8B-Instruct	metamath	42	hns_f4_s1	metamath	80.66717210007582	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed42__hns_f4_s1/metrics.json	193341c93366d8589f396d16078058108eafaea797b56a5b207d2207ee7cb34d	False	extension
Llama-3.1-8B-Instruct	metamath	42	functional_hns_a05	metamath	81.34950720242608	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed42__functional_hns_a05/metrics.json	3218527b9230ddddb399b4d3a598fb597c61dda931593f40941103cccbec300d	False	extension
Llama-3.1-8B-Instruct	metamath	42	functional_hns_a10	metamath	81.42532221379834	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed42__functional_hns_a10/metrics.json	21903f493ec5f672bd18fb2e8c72b3f1837767b6a835960f9027465cbd5a6c77	False	extension
Llama-3.1-8B-Instruct	metamath	42	functional_flat	metamath	81.12206216830933	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/metamath__seed42__functional_flat/metrics.json	c6162564f5d6805cf1c97e9895403ac462ec0c96647013b211ba8f6a03c264b5	False	extension
Llama-3.1-8B-Instruct	tulu	42	original_lora	metamath	56.785443517816525	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed42__original_lora/metrics.json	ec3bd10dbd161d4d368e74d9a457cc4677efe4e14f7638dad26c6bf10ac2d935	False	extension
Llama-3.1-8B-Instruct	tulu	42	hns_f4_s1	metamath	66.03487490523123	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed42__hns_f4_s1/metrics.json	9744967864cf5e9a05b8751fe14e02ef398dda31fd61161c03cd2d700718682b	False	extension
Llama-3.1-8B-Instruct	tulu	42	functional_hns_a05	metamath	65.27672479150873	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed42__functional_hns_a05/metrics.json	58238c9d62102a84bf0219190d4449dca1ccae590e0c4788304f304dee3ec13f	False	extension
Llama-3.1-8B-Instruct	tulu	42	functional_hns_a10	metamath	63.98786959818044	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed42__functional_hns_a10/metrics.json	7ef9ec668cda59cd27d83c9a829910c173637a740902e01369e59a80e244942f	False	extension
Llama-3.1-8B-Instruct	tulu	42	functional_flat	metamath	64.74601971190296	1319	strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/metamath/tulu__seed42__functional_flat/metrics.json	3c58d3e59985fa1524dc4b6b3c7a7f262ccfaa4044f02663c78f756893bb16ef	False	extension
Llama-3.1-8B-Instruct	base		base	tulu	62.10720887245841	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/base/metrics.json	291f3eac5b1eb40b52d73bdf58e0758525a277fbf69ac56cd2e21cbffba92dc3	False	extension
Llama-3.1-8B-Instruct	magicoder	43	original_lora	tulu	48.059149722735675	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed43__original_lora/metrics.json	d7f78c01e1b2e0867466380b821065c3ad3af11216aa7776c1147e91abdc01e4	False	extension
Llama-3.1-8B-Instruct	magicoder	43	hns_f4_s1	tulu	57.301293900184845	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed43__hns_f4_s1/metrics.json	77ea400048617a5754824fa18171dd599dc9c0415e696217e92741c56f9998fb	False	extension
Llama-3.1-8B-Instruct	magicoder	43	functional_hns_a05	tulu	59.51940850277264	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed43__functional_hns_a05/metrics.json	7b6da28d4583db3b4e3550f863cb4adbe7d088b44bd6bd27d72fd0a5214b0e90	False	extension
Llama-3.1-8B-Instruct	magicoder	43	functional_hns_a10	tulu	59.88909426987061	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed43__functional_hns_a10/metrics.json	ebca142e8c64ab90a7286851654556966655726ec242322a2c813d3f0111319e	False	extension
Llama-3.1-8B-Instruct	magicoder	43	functional_flat	tulu	59.70425138632163	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed43__functional_flat/metrics.json	63d807cd4510316570485d76ff146e329c27037260b3eb372d6a660cb22ce449	False	extension
Llama-3.1-8B-Instruct	metamath	43	original_lora	tulu	57.301293900184845	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed43__original_lora/metrics.json	a949a433164ceb0a3533d1946337296368c7a1f532c56b6432f5598040e4ca54	False	extension
Llama-3.1-8B-Instruct	metamath	43	hns_f4_s1	tulu	61.367837338262476	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed43__hns_f4_s1/metrics.json	8741b78f1784bc61653ba73f267993b7d39091fa12f1c7a90bd7387e0501c1e3	False	extension
Llama-3.1-8B-Instruct	metamath	43	functional_hns_a05	tulu	63.03142329020333	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed43__functional_hns_a05/metrics.json	c2bb4cb201493b6fa9356ad9e057cfc69cf978ba019c59f2322dc6fbb5c55885	False	extension
Llama-3.1-8B-Instruct	metamath	43	functional_hns_a10	tulu	61.182994454713494	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed43__functional_hns_a10/metrics.json	0c6f10254dc4a41117a3205732ff7a2a33d41d7952515e6dfa2e103508310983	False	extension
Llama-3.1-8B-Instruct	metamath	43	functional_flat	tulu	61.737523105360445	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed43__functional_flat/metrics.json	ee2b31c1b7a759ebc0797bb337529250b999b4e73390dfd17192bad466ac1fae	False	extension
Llama-3.1-8B-Instruct	tulu	43	original_lora	tulu	62.84658040665434	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed43__original_lora/metrics.json	cdf78b18e263334f0a59482e2bfcd28a1ed176ccdfe74dd7c1d1f062f3864b09	False	extension
Llama-3.1-8B-Instruct	tulu	43	hns_f4_s1	tulu	65.24953789279112	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed43__hns_f4_s1/metrics.json	b498ffbb03ca77368a1b478ca2f48f9ddf15ea3ac9fbcf023a05f3a3ec6d3757	False	extension
Llama-3.1-8B-Instruct	tulu	43	functional_hns_a05	tulu	63.58595194085028	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed43__functional_hns_a05/metrics.json	fbf750327705d1e338e3f7257d4543b737f4aa58abf364e2ee254bcf7a938174	False	extension
Llama-3.1-8B-Instruct	tulu	43	functional_hns_a10	tulu	63.95563770794824	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed43__functional_hns_a10/metrics.json	311da5c7b1b314d4d4e998526e6a359bc185bbc79f47002446216153d5ca0c9b	False	extension
Llama-3.1-8B-Instruct	tulu	43	functional_flat	tulu	64.51016635859519	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed43__functional_flat/metrics.json	5bbc5f037294767142d571cf2a4367aa15d7e2cc161a8eb45a9d666216c13666	False	extension
Llama-3.1-8B-Instruct	magicoder	44	original_lora	tulu	50.27726432532348	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed44__original_lora/metrics.json	91e3b2398e8fe1ebffd449826e155dcc326ab97e08ed85bc513acce97e84f2cc	False	extension
Llama-3.1-8B-Instruct	magicoder	44	hns_f4_s1	tulu	58.04066543438078	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed44__hns_f4_s1/metrics.json	848742033d39d4696f00360e3a3a76d6d648c731df86b2af4ec3cbcb467e382e	False	extension
Llama-3.1-8B-Instruct	magicoder	44	functional_hns_a05	tulu	59.51940850277264	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed44__functional_hns_a05/metrics.json	4e8a6471111282f38c74d03c9bf582405432e7fb6d906b1472163b4e63a3836b	False	extension
Llama-3.1-8B-Instruct	magicoder	44	functional_hns_a10	tulu	59.33456561922365	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed44__functional_hns_a10/metrics.json	cd67089127082dbc52e70e1740282097f832ad91e00ea34fb7df4f5030bd19c0	False	extension
Llama-3.1-8B-Instruct	magicoder	44	functional_flat	tulu	59.70425138632163	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/magicoder__seed44__functional_flat/metrics.json	21b9f5241127cc83d1be9aef0c1c85df3872cb25f383fd9bb54cf4ba33fe727b	False	extension
Llama-3.1-8B-Instruct	metamath	44	original_lora	tulu	59.33456561922365	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed44__original_lora/metrics.json	e60f252afcfacce9d153dac32f11eac68ee4c91d190d5befb55adca5ec3487ca	False	extension
Llama-3.1-8B-Instruct	metamath	44	hns_f4_s1	tulu	61.92236598890942	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed44__hns_f4_s1/metrics.json	5807c56ff116e497b88bf33d3f029e91c2bdccc73a1c684761c1e397a949122c	False	extension
Llama-3.1-8B-Instruct	metamath	44	functional_hns_a05	tulu	61.92236598890942	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed44__functional_hns_a05/metrics.json	4de173f869b45d5117608fa641fff6c9a64eb5201ca8841072af53d0ab38cee7	False	extension
Llama-3.1-8B-Instruct	metamath	44	functional_hns_a10	tulu	61.552680221811464	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed44__functional_hns_a10/metrics.json	c3f0cbd047ffc18f0c8e9ef5d39059996be141a07308d6a95aa345bc55e811c5	False	extension
Llama-3.1-8B-Instruct	metamath	44	functional_flat	tulu	60.998151571164506	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/metamath__seed44__functional_flat/metrics.json	8251da7a9f495e60283c3f5ce56cf6ccf415a4c5b2324cafb5a4d8de3e7b810c	False	extension
Llama-3.1-8B-Instruct	tulu	44	original_lora	tulu	62.10720887245841	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed44__original_lora/metrics.json	2298f9eaaca2610b4f5a38bd6312051c3d720a547f757c076adad7e67d06cce0	False	extension
Llama-3.1-8B-Instruct	tulu	44	hns_f4_s1	tulu	64.87985212569316	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed44__hns_f4_s1/metrics.json	356cbd8f2d55b7f3a22f6c7255aaf8e4aef4004e3d4712d9cfe4d161418df482	False	extension
Llama-3.1-8B-Instruct	tulu	44	functional_hns_a05	tulu	64.69500924214418	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed44__functional_hns_a05/metrics.json	6e50292c7cfc2aa1b0f64d7eacba4e0bf6c00eb9008a105d0acdaf06e88bd41a	False	extension
Llama-3.1-8B-Instruct	tulu	44	functional_hns_a10	tulu	65.06469500924214	541	prompt_level_strict_accuracy	/dataset1/zailong/workspace/peft-sft-lab/reports/functional_hns_three_seed_20260914/eval/Llama-3.1-8B-Instruct/tulu/tulu__seed44__functional_hns_a10/metrics.json	b88c7a0b02f0b6ec9c5abbbc639d152621ec4269d994e683f3e502ce16d5c949	False	extension
